Level,Date,Time,EventID,TaskCategory,Info
Information, 5/21/2014, 12:42:13 PM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎21T17:42:13.500000000Z from ‎2014‎-‎05‎-‎21T17:42:09.388898700Z.
Information, 5/21/2014, 12:40:04 PM, 1001, None, Scan ID: {58D2F200-C7C4-417A-8416-CB8D043F234F}
Information, 5/21/2014, 12:30:08 PM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/21/2014, 12:27:25 PM, 7036, None, The Windows Modules Installer service entered the stopped state.
Information, 5/21/2014, 12:27:24 PM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/21/2014, 12:27:23 PM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/21/2014, 12:26:01 PM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/21/2014, 12:17:24 PM, 19, Windows, Update Agent Installation Successful: Windows successfully installed the following update: Definition Update for Microsoft Security Essentials - KB2310138 (Definition 1.175.98.0)
Information, 5/21/2014, 12:16:52 PM, 1000, None, Scan ID: {58D2F200-C7C4-417A-8416-CB8D043F234F}
Information, 5/21/2014, 12:16:51 PM, 2002, None, Current Engine Version: 2.1.10502.0
Information, 5/21/2014, 12:16:51 PM, 2000, None, Current Signature Version: 111.18.0.0
Information, 5/21/2014, 12:16:50 PM, 2000, None, Current Signature Version: 1.175.98.0
Information, 5/21/2014, 12:16:50 PM, 2000, None, Current Signature Version: 1.175.98.0
Information, 5/21/2014, 12:16:50 PM, 2002, None, Current Engine Version: 1.1.10600.0
Information, 5/21/2014, 12:16:00 PM, 7036, None, The Application Experience service entered the running state.
Information, 5/21/2014, 12:14:28 PM, 7040, None, The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information, 5/21/2014, 12:13:58 PM, 7036, None, The Windows Modules Installer service entered the running state.
Information, 5/21/2014, 12:13:38 PM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/21/2014, 12:12:01 PM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/21/2014, 12:12:00 PM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/21/2014, 12:04:54 PM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/21/2014, 12:03:57 PM, 7036, None, The Software Protection service entered the stopped state.
Information, 5/21/2014, 12:01:52 PM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 12:00:42 PM, 6013, None, The system uptime is 60267 seconds.
Information, 5/21/2014, 11:54:55 AM, 7036, None, The Software Protection service entered the running state.
Information, 5/21/2014, 11:48:48 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/21/2014, 11:48:14 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 11:48:03 AM, 7036, None, The Application Experience service entered the running state.
Information, 5/21/2014, 11:41:50 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 11:41:03 AM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/21/2014, 11:36:42 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 11:32:21 AM, 7036, None, The Google Update Service (gupdate) service entered the stopped state.
Information, 5/21/2014, 11:32:18 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/21/2014, 11:32:17 AM, 7036, None, The Google Update Service (gupdate) service entered the running state.
Information, 5/21/2014, 11:30:31 AM, 7036, None, The Application Experience service entered the running state.
Information, 5/21/2014, 11:30:28 AM, 7036, None, The Tablet PC Input Service service entered the running state.
Information, 5/21/2014, 11:12:01 AM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/21/2014, 11:12:00 AM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/21/2014, 11:05:01 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 11:00:00 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 10:28:14 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 10:23:13 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 10:19:57 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 10:14:56 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 10:14:53 AM, 1, None, Sleep Time: ‎2014‎-‎05‎-‎21T15:00:31.640487000Z
Information, 5/21/2014, 10:14:51 AM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/21/2014, 10:14:50 AM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/21/2014, 10:14:45 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 10:14:44 AM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/21/2014, 10:14:44 AM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎21T15:14:44.500000000Z from ‎2014‎-‎05‎-‎21T15:00:34.217634400Z.
Information, 5/21/2014, 9:59:00 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/21/2014, 9:58:48 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 9:51:18 AM, 7036, None, The Application Experience service entered the running state.
Information, 5/21/2014, 9:46:44 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 9:41:34 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 9:32:00 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/21/2014, 9:27:25 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 9:18:29 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/21/2014, 9:18:16 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 9:13:08 AM, 7036, None, The Windows Modules Installer service entered the stopped state.
Information, 5/21/2014, 9:13:08 AM, 7040, None, The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information, 5/21/2014, 9:13:07 AM, 7040, None, The start type of the Windows Modules Installer service was changed from demand start to auto start.
Information, 5/21/2014, 9:12:01 AM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/21/2014, 9:12:00 AM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/21/2014, 9:05:30 AM, 7036, None, The Application Experience service entered the stopped state.
Information, 5/21/2014, 9:02:16 AM, 7036, None, The Windows Modules Installer service entered the running state.
Information, 5/21/2014, 9:01:59 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/21/2014, 8:57:28 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 8:55:30 AM, 7036, None, The Application Experience service entered the running state.
Information, 5/21/2014, 8:53:20 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/21/2014, 8:52:11 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 8:52:06 AM, 1, None, Sleep Time: ‎2014‎-‎05‎-‎21T11:20:11.207269200Z
Information, 5/21/2014, 8:52:04 AM, 7036, None, The TCP/IP NetBIOS Helper service entered the running state.
Information, 5/21/2014, 8:51:57 AM, 7036, None, The TCP/IP NetBIOS Helper service entered the stopped state.
Information, 5/21/2014, 8:51:57 AM, 7042, None, The reason specified was: 0x40030011 [Operating System: Network Connectivity (Planned)]
Information, 5/21/2014, 8:51:54 AM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎21T13:51:54.500000000Z from ‎2014‎-‎05‎-‎21T11:20:22.627922400Z.
Information, 5/21/2014, 6:20:21 AM, 7036, None, The Google Update Service (gupdate) service entered the stopped state.
Information, 5/21/2014, 6:20:18 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/21/2014, 6:20:18 AM, 7036, None, The Google Update Service (gupdate) service entered the running state.
Information, 5/21/2014, 6:20:13 AM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/21/2014, 6:20:12 AM, 1, None, Sleep Time: ‎2014‎-‎05‎-‎21T05:20:04.610550000Z
Information, 5/21/2014, 6:20:11 AM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/21/2014, 6:20:11 AM, 7036, None, The TCP/IP NetBIOS Helper service entered the running state.
Information, 5/21/2014, 6:20:11 AM, 7036, None, The TCP/IP NetBIOS Helper service entered the stopped state.
Information, 5/21/2014, 6:20:11 AM, 8033, None, The browser has forced an election on network \Device\NetBT_Tcpip_{DF8FF65E-C37A-4A7B-8D57-C26916DA418A} because a master browser was stopped.
Information, 5/21/2014, 6:20:06 AM, 7042, None, The reason specified was: 0x40030011 [Operating System: Network Connectivity (Planned)]
Information, 5/21/2014, 6:20:06 AM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎21T11:20:06.500000000Z from ‎2014‎-‎05‎-‎21T05:20:06.887680300Z.
Information, 5/21/2014, 12:12:01 AM, 7036, None, The Adobe Flash Player Update Service service entered the stopped state.
Information, 5/21/2014, 12:12:00 AM, 7036, None, The Adobe Flash Player Update Service service entered the running state.
Information, 5/21/2014, 12:10:54 AM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/21/2014, 12:07:16 AM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/21/2014, 12:02:15 AM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Information, 5/21/2014, 12:02:13 AM, 1, None, Sleep Time: ‎2014‎-‎05‎-‎21T04:58:42.663685600Z
Information, 5/21/2014, 12:02:09 AM, 7036, None, The TCP/IP NetBIOS Helper service entered the running state.
Information, 5/21/2014, 12:02:08 AM, 7036, None, The TCP/IP NetBIOS Helper service entered the stopped state.
Information, 5/21/2014, 12:02:08 AM, 7042, None, The reason specified was: 0x40030011 [Operating System: Network Connectivity (Planned)]
Information, 5/21/2014, 12:02:08 AM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎21T05:02:08.500000000Z from ‎2014‎-‎05‎-‎21T04:58:44.231775300Z.
Information, 5/21/2014, 12:02:08 AM, 8033, None, The browser has forced an election on network \Device\NetBT_Tcpip_{DF8FF65E-C37A-4A7B-8D57-C26916DA418A} because a master browser was stopped.
Warning, 5/20/2014, 11:55:37 PM, 1014, None, Name resolution for the name wpad.uccnac246.loc timed out after none of the configured DNS servers responded.
Information, 5/20/2014, 11:55:30 PM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information, 5/20/2014, 11:22:55 PM, 7036, None, The Multimedia Class Scheduler service entered the stopped state.
Information, 5/20/2014, 11:22:55 PM, 7036, None, The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information, 5/20/2014, 11:17:36 PM, 7036, None, The Multimedia Class Scheduler service entered the running state.
Warning, 5/20/2014, 11:17:32 PM, 1014, None, Name resolution for the name wpad.uccnac246.loc timed out after none of the configured DNS servers responded.
Information, 5/20/2014, 11:17:31 PM, 1, None, Sleep Time: ‎2014‎-‎05‎-‎21T04:15:35.548640100Z
Information, 5/20/2014, 11:17:30 PM, 7036, None, The TCP/IP NetBIOS Helper service entered the running state.
Information, 5/20/2014, 11:17:30 PM, 7042, None, The reason specified was: 0x40030011 [Operating System: Network Connectivity (Planned)]
Information, 5/20/2014, 11:17:30 PM, 7036, None, The TCP/IP NetBIOS Helper service entered the stopped state.
Information, 5/20/2014, 11:17:30 PM, 8033, None, The browser has forced an election on network \Device\NetBT_Tcpip_{DF8FF65E-C37A-4A7B-8D57-C26916DA418A} because a master browser was stopped.
Information, 5/20/2014, 11:17:25 PM, 1, None, The system time has changed to ‎2014‎-‎05‎-‎21T04:17:25.500000000Z from ‎2014‎-‎05‎-‎21T04:15:42.734051100Z.
